Date,Open,High,Low,Close,DMA7,DMA15,DMA50,DMA100,DMA200
8-Feb-07,14690.58,14697.69,14523.16,14652.09,14373.01,14260.08,13839.67,13306.82,12147.3
9-Feb-07,14684.35,14723.88,14493.67,14538.9,14435.88,14295.91,13858.92,13334.4,12160.24
12-Feb-07,14529.28,14529.28,14146.22,14190.7,14499.88,14323.08,13877.9,13360.06,12171.96
13-Feb-07,14168.33,14363.74,13957.7,14090.98,14488.95,14321.27,13893.2,13381.87,12183.1
14-Feb-07,13990.41,14036.61,13805.36,14009.9,14444.27,14315.16,13904.98,13402.07,12192.89
15-Feb-07,14107.09,14372.96,14107.09,14355.55,14371.98,14301.87,13914.46,13422.46,12203.52
19-Feb-07,14406.88,14479.18,14372.07,14402.9,14354.46,14322.82,13920.73,13444.93,12213.93
20-Feb-07,14449.23,14466.76,14230.47,14253.38,14320.15,14342.32,13930.95,13466.22,12223.41
21-Feb-07,14199.07,14312.88,14157.72,14188.49,14263.19,14340.36,13941.52,13486.38,12232.51
22-Feb-07,14200.11,14287.03,13978.05,14021.31,14213.13,14338.8,13947.83,13506.53,12240.26
23-Feb-07,14071.27,14071.27,13568.08,13632.53,14188.93,14334.16,13952.62,13523.53,12245.83
26-Feb-07,13684.95,13723.4,13383.88,13649.52,14123.44,14291.85,13953.61,13536.18,12250.99
27-Feb-07,13703.41,13703.41,13408.56,13478.83,14071.95,14241.56,13950.27,13548.87,12256.18
28-Feb-07,13045.12,13298.52,12800.91,12938.09,13946.71,14172.43,13955.27,13559.12,12259.43
1-Mar-07,13013.74,13193.13,12861.35,13159.55,13737.45,14069.75,13964.95,13564.83,12266.08
2-Mar-07,13139.1,13254.03,12836.75,12886.13,13581.19,13970.85,13960.08,13574.39,12271.12
5-Mar-07,12716.85,12716.85,12344.44,12415.04,13395.14,13853.12,13953.53,13579.36,12272.1
6-Mar-07,12573.01,12760.22,12427.13,12697.09,13165.67,13711.53,13938.96,13579.78,12278.6
7-Mar-07,12792.9,12902.18,12390.46,12579.75,13032.04,13611.95,13912.64,13583.09,12286.76
8-Mar-07,12649.77,13099.83,12596.86,13049.35,12879.21,13511.2,13898.94,13585.25,12299.53
9-Mar-07,13107.37,13145.72,12788.16,12884.99,12817.86,13447.17,13883.74,13592.21,12309.79
12-Mar-07,12916.67,13056.86,12844.99,12902.63,12810.27,13349.13,13877.03,13595.68,12321.38
13-Mar-07,12924.5,13026.85,12817.62,12982.98,12773.57,13249.11,13865.29,13597.34,12332.91
14-Mar-07,12694.36,12694.36,12504.1,12529.62,12787.4,13164.42,13849.18,13597.89,12341.47
15-Mar-07,12655.94,12789.81,12510.75,12543.85,12803.77,13053.83,13831.64,13594.35,12349.88
16-Mar-07,12570.52,12638.78,12316.1,12430.4,12781.88,12955.33,13805.31,13591.2,12358.06
19-Mar-07,12484.64,12655,12426.66,12644.99,12760.55,12875.19,13780.45,13588.27,12369.23
20-Mar-07,12746.94,12798.8,12674.77,12705.94,12702.78,12808.22,13750.21,13587.63,12382.34
21-Mar-07,12735.91,12964.94,12664.33,12945.88,12677.2,12756.69,13722.81,13587.32,12394.75
22-Mar-07,13071.81,13326.24,13071.81,13308.03,12683.38,12757.21,13699.5,13590.54,12410.15
23-Mar-07,13343.57,13386.95,13196.9,13285.93,12729.82,12767.11,13681.2,13596.64,12426.71
26-Mar-07,13345.73,13345.73,13090.8,13124.32,12837.86,12793.76,13674.32,13600.43,12443.46
28-Mar-07,13034.27,13035.56,12861.18,12884.34,12920.78,12841.05,13668.71,13601.43,12461.31
29-Mar-07,12862.53,13004.4,12832.69,12979.66,12985.63,12853.53,13663.96,13600.65,12477.08
30-Mar-07,13018.21,13111.87,12984.13,13072.1,13033.44,12880.19,13649.03,13600.12,12494.97
2-Apr-07,12811.93,12811.93,12425.52,12455.37,13085.75,12881.71,13627.49,13599.93,12511.85
3-Apr-07,12503.75,12657.75,12481.86,12624.58,13015.68,12853.07,13606.34,13593.18,12530.24
4-Apr-07,12691.24,12835.36,12691.24,12786.77,12918.04,12834.53,13573.15,13587.55,12546.36
5-Apr-07,12791.6,12899.31,12711.5,12856.08,12846.73,12821.45,13543.02,13583.85,12561.15
9-Apr-07,12904.85,13194,12904.85,13177.74,12808.41,12843.22,13514.4,13581.69,12576.97
10-Apr-07,13236.2,13236.2,13075.48,13189.54,12850.33,12885.48,13487.87,13582.09,12593.72
11-Apr-07,13221.76,13294.9,13161.21,13183.24,12880.31,12936.08,13467.24,13581.16,12609.36
12-Apr-07,13127.86,13160.15,13030.87,13113.81,12896.19,12971.97,13450.2,13579,12623.48
13-Apr-07,13163.02,13421.05,13119.88,13384.08,12990.25,12999.16,13431.66,13575.88,12638.31
16-Apr-07,13479.49,13708.4,13479.49,13695.58,13098.75,13028.37,13408.28,13575.03,12654.65
17-Apr-07,13733.18,13755.76,13581.04,13607.04,13228.58,13054.21,13391.72,13576.93,12672.38
18-Apr-07,13602.9,13762.92,13602.9,13672.19,13335.86,13075.62,13383.81,13578.7,12689.9
19-Apr-07,13538.71,13658.11,13423.64,13619.7,13406.5,13112.14,13370.61,13581.12,12707.26
20-Apr-07,13684.95,13915.62,13684.95,13897.41,13467.95,13161.17,13355.98,13581.15,12725.85
23-Apr-07,13972.81,14046.52,13879.39,13928.33,13569.97,13222.35,13338.06,13583.06,12742.36
24-Apr-07,13893.72,14197.32,13850.07,14136.72,13686.33,13279.43,13326.44,13585.53,12759.48
25-Apr-07,14141.7,14238.29,14052.17,14217.77,13793.85,13391.52,13312.14,13589.87,12777.17
26-Apr-07,14273.17,14383.72,14127.18,14228.88,13868.45,13497.73,13301.84,13594.31,12793.64
27-Apr-07,14219.25,14219.25,13884.53,13908.58,13957.29,13593.87,13295.41,13600.58,12809.26
30-Apr-07,13823.4,13901.12,13693.59,13872.37,13991.06,13664.04,13296.18,13603.5,12825.99
3-May-07,13987.77,14107.06,13987.77,14078.21,14027.15,13710.35,13292.53,13605.26,12842.88
4-May-07,14129.89,14189.21,13912.92,13934.27,14052.98,13769.59,13289.78,13607.59,12859.39
7-May-07,14044.71,14067.07,13861.38,13879.25,14053.83,13819.66,13284.23,13608.19,12874.07
8-May-07,13886,13956.4,13741.24,13765.46,14017.05,13870.69,13274.86,13607.61,12888.53
9-May-07,13771.69,13806.37,13612.04,13781.51,13952.43,13896.12,13267.38,13605.77,12903.97
10-May-07,13823.36,13976.79,13745.23,13771.23,13888.52,13901.85,13258.92,13603.87,12921.27
11-May-07,13691.86,13864.18,13554.34,13796.16,13868.9,13912.79,13254.12,13603.58,12939.03
14-May-07,13954.41,14026.02,13924.02,13965.86,13858.01,13921.06,13256.89,13607.55,12958.72
15-May-07,13948.91,14023.86,13885.46,13929.33,13841.96,13944.13,13259.83,13617.26,12976.52
16-May-07,13949.81,14159.36,13936.88,14127.31,13841.26,13946.26,13269.57,13624.74,12996.62
17-May-07,14217.36,14352.98,14217.36,14299.71,13876.69,13959.53,13289.39,13631.14,13016.94
18-May-07,14261.47,14337.06,14201.01,14303.41,13953.02,13970.39,13308.75,13637.99,13036.28
21-May-07,14362.63,14451.3,14362.63,14418.6,14027.57,13976.1,13337.02,13643.71,13055.2
22-May-07,14459,14483.59,14348.26,14453.72,14120.05,13988.75,13374.79,13654.08,13073.66
23-May-07,14490.03,14500.64,14325.89,14363.26,14213.99,14025.09,13409.22,13665.22,13091.99
24-May-07,14344.7,14389.66,14174.05,14218.11,14270.76,14057.82,13446.7,13675,13109.27
25-May-07,14073.61,14364.95,14046.06,14338.45,14312.02,14067.15,13472.97,13682.46,13127.12
28-May-07,14467.85,14527.47,14368.4,14397.89,14342.18,14094.09,13499.64,13688.76,13144.64
29-May-07,14418.98,14530.15,14372.07,14508.21,14356.21,14128.67,13528.35,13694.15,13162.47
30-May-07,14501.46,14576.37,14379.21,14411.38,14385.46,14178.18,13556.65,13700.77,13180.11
31-May-07,14451.31,14573.81,14448.57,14544.46,14384.43,14220.18,13596.22,13707.01,13198.68
1-Jun-07,14610.28,14682.1,14539.89,14570.75,14397.39,14271.72,13633.57,13713.03,13216.37
4-Jun-07,14618.78,14683.36,14465.68,14495.77,14427.04,14323.36,13675.86,13718.59,13233.04
5-Jun-07,14514.2,14571.31,14432.67,14535.01,14466.7,14358.69,13714.37,13724.83,13249.88
6-Jun-07,14551.53,14590.82,14234.07,14255.93,14494.78,14399.07,13750.17,13731.58,13265.12
7-Jun-07,14195.84,14362.58,14139.09,14186.18,14474.5,14407.64,13781.95,13737.61,13279.42
8-Jun-07,14063.94,14229.22,14010.61,14063.81,14428.5,14400.08,13800.91,13743.81,13292.43
11-Jun-07,14170.81,14268.91,14057.63,14083.41,14378.84,14384.1,13818.91,13750.83,13305.4
12-Jun-07,14122.33,14153.44,13946.99,14130.95,14312.98,14361.76,13837.7,13755.36,13318.66
13-Jun-07,14139.92,14152.79,13968.38,14003.03,14250.15,14340.24,13861.68,13756.1,13331.05
14-Jun-07,14087.91,14219.24,14087.91,14203.72,14179.76,14316.22,13884.71,13754.83,13344.49
15-Jun-07,14277.61,14326.55,14112.53,14162.71,14132.43,14315.26,13903.33,13755.72,13358.2
18-Jun-07,14241.76,14283.71,14057.26,14080.14,14119.12,14303.55,13938.3,13756.04,13370.88
19-Jun-07,14088.58,14315.18,14058.79,14295.5,14103.97,14282.36,13969.06,13754.66,13384.43
20-Jun-07,14359.96,14449.38,14347.58,14411.95,14137.07,14268.18,13994.93,13755.79,13398.32
21-Jun-07,14415.56,14526.44,14406.67,14499.24,14184,14268.22,14023.71,13757.82,13412.21
22-Jun-07,14508.63,14560.32,14441.76,14467.36,14236.61,14265.21,14048.4,13762.4,13425.86
25-Jun-07,14469.43,14521.62,14424.71,14487.72,14302.95,14258.31,14074.59,13765.97,13439.73
26-Jun-07,14478.75,14560.48,14478.75,14501.08,14343.52,14257.78,14100.27,13768.02,13453.28
27-Jun-07,14520.19,14520.19,14407.12,14431.06,14391.86,14255.52,14127.75,13770.91,13465.8
28-Jun-07,14498.05,14537.04,14435.24,14504.57,14441.99,14267.19,14150.09,13774.31,13478.74
29-Jun-07,14589.52,14663.25,14574.45,14650.51,14471.85,14288.42,14164.8,13776.68,13492.26
2-Jul-07,14685.16,14745.97,14638.88,14664.26,14505.93,14327.53,14182.75,13779.15,13506.24
3-Jul-07,14720,14828.39,14720,14806.51,14529.51,14366.25,14202.32,13780.63,13520.61
4-Jul-07,14868.14,14906.93,14790.75,14880.24,14577.96,14411.29,14223.21,13783.92,13537.17
5-Jul-07,14932.53,14963.26,14731.22,14861.89,14634.03,14469.77,14241.39,13786.29,13553.1
6-Jul-07,14843.43,15007.22,14826.56,14964.12,14685.58,14513.65,14260.43,13788.39,13568.37
9-Jul-07,15018.71,15085.22,15005.47,15045.73,14761.73,14567.08,14274.93,13792.64,13583.66
10-Jul-07,15100.13,15114.95,14966.4,15009.88,14839.04,14631.45,14289.86,13801.19,13598.59
11-Jul-07,14948.15,15015.35,14829.55,14910.62,14890.38,14679.07,14306.2,13810.38,13612.71
12-Jul-07,14963.53,15112.22,14963.53,15092.04,14925.57,14712.32,14328.22,13819.38,13628.24
13-Jul-07,15216.83,15330.73,15216.83,15272.72,14966.36,14751.84,14348.99,13826.75,13643.98
16-Jul-07,15295.03,15341.38,15239.41,15311.22,15022.43,14805.53,14369.27,13835.45,13659.09
17-Jul-07,15357.6,15440.2,15272.46,15289.82,15086.62,14860.43,14396.03,13846.03,13674.28
18-Jul-07,15296.06,15325.78,15160.27,15301.17,15133.15,14913.01,14424.67,13857.04,13689.84
19-Jul-07,15357.38,15593.31,15357.38,15550.13,15169.64,14971.02,14455.16,13869.84,13705.9
20-Jul-07,15625.63,15683.03,15524.68,15565.55,15246.82,15040.72,14485.55,13889.01,13721.82
23-Jul-07,15560.57,15773.37,15477.91,15732.2,15340.38,15101.73,14521.13,13908.17,13738.49
24-Jul-07,15802.19,15868.85,15742.32,15794.92,15431.83,15172.92,14556.52,13930.71,13755.11
25-Jul-07,15711.87,15771.26,15572.98,15699.33,15506.43,15238.82,14591.85,13959.28,13771.69
26-Jul-07,15768.28,15812.27,15654.4,15776.31,15561.87,15293.42,14629.16,13984.67,13789.47
27-Jul-07,15487.76,15495.51,15159.68,15234.57,15631.37,15354.38,14660.6,14013.58,13803.62
30-Jul-07,15278.03,15451.81,15135.25,15260.91,15621.86,15372.41,14690.13,14041.77,13817.99
31-Jul-07,15358.69,15568.85,15224.82,15550.99,15580.54,15386.76,14708.75,14067.41,13833.84
1-Aug-07,15344.02,15344.02,14910.52,14935.77,15578.46,15422.83,14725.6,14097.12,13846.63
2-Aug-07,15022.87,15134.53,14896.47,14985.7,15464.69,15424.51,14747.55,14115.99,13859.73
3-Aug-07,15061.13,15235.51,15061.13,15138.4,15349.08,15417.42,14759,14136.99,13872.66
6-Aug-07,14892.6,14928.8,14705.58,14903.03,15268.95,15408.47,14774.35,14159.35,13883.44
7-Aug-07,15038.03,15142.04,14901.83,14932.77,15144.2,15381.25,14790.35,14178.55,13893.42
8-Aug-07,15088.07,15340.24,15088.07,15307.98,15101.08,15357.45,14800.45,14202.58,13905.48
9-Aug-07,15452.44,15542.4,15062.1,15100.15,15107.81,15357.9,14808.94,14230.22,13916.63
10-Aug-07,14674.92,14901.31,14570.89,14868.25,15043.4,15327.91,14826.87,14256.92,13927.3
13-Aug-07,14965.65,15044.74,14869.15,15017.21,15033.75,15281.42,14837.99,14279.15,13938.78
14-Aug-07,15066.71,15069.64,14964.66,15000.91,15038.26,15233.75,14843.94,14302.27,13950.05
16-Aug-07,14584.92,14584.92,14345.03,14358.21,15018.61,15180.82,14854.37,14322.82,13958.68
17-Aug-07,14309.37,14318.56,13779.88,14141.52,14940.78,15091.41,14863.68,14333.32,13965.86
20-Aug-07,14512.28,14680.09,14406.91,14427.55,14827.75,14982.42,14865.73,14341.87,13973.42
21-Aug-07,14512.19,14534.51,13941.93,13989.11,14701.97,14928.62,14864.84,14354.91,13978.22
22-Aug-07,14055.4,14281.48,13870.7,14248.66,14543.25,14843.84,14872.11,14365.95,13984.62
23-Aug-07,14458.33,14554.93,14128.72,14163.98,14454.74,14757.01,14870.22,14378.64,13990.25
24-Aug-07,14237.26,14455.49,14163.61,14424.87,14332.85,14705.56,14872.58,14389.56,13996.89
27-Aug-07,14581.35,14858.93,14581.35,14842.38,14250.56,14668.17,14875.8,14409.26,14005.4
28-Aug-07,14857.65,14952.04,14751.68,14919.19,14319.72,14648.44,14880.22,14431.44,14014.02
29-Aug-07,14651.49,15029.53,14592.11,14993.04,14430.82,14649.52,14893.81,14452.76,14023.16
30-Aug-07,15168.69,15200.81,15053.98,15121.74,14511.6,14653.53,14910.6,14474.13,14033.35
31-Aug-07,15131.36,15350.91,15131.36,15318.6,14673.41,14641.12,14924.55,14493.57,14044.2
3-Sep-07,15401.99,15427.16,15323.05,15422.05,14826.26,14655.68,14938.74,14514.86,14054.85
4-Sep-07,15478.53,15521.48,15389.62,15465.4,15005.98,14692.6,14955.13,14537.25,14065.13
5-Sep-07,15535.35,15580.86,15407,15446.15,15154.63,14722.48,14974.22,14560.76,14075.18
6-Sep-07,15383.18,15637.74,15350.18,15616.31,15240.88,14752.16,14993.78,14581.39,14085.86
7-Sep-07,15655.37,15716.06,15565.22,15590.42,15340.47,14836.04,15012.68,14600.59,14096.23
10-Sep-07,15413.58,15626.28,15363.53,15596.83,15425.81,14932.63,15036.38,14620.43,14107.01
11-Sep-07,15668.4,15698.98,15506.1,15542.77,15493.68,15010.58,15058.1,14639.67,14117.52
12-Sep-07,15608.5,15661.44,15486.81,15505.36,15525.7,15114.16,15077.03,14658.9,14126.92
13-Sep-07,15547.66,15650.14,15547.66,15614.44,15537.61,15197.94,15094.6,14674.98,14136.41
14-Sep-07,15713.66,15824.65,15568.36,15603.8,15558.9,15294.64,15108.57,14691.84,14145.98
17-Sep-07,15664.74,15726.06,15467.46,15504.43,15581.42,15373.23,15123.26,14706.51,14154.94
18-Sep-07,15547.07,15691.88,15468.8,15669.12,15565.44,15417.37,15138.1,14719.38,14164.37
19-Sep-07,15940.79,16335.3,15940.79,16322.75,15576.68,15467.36,15148.9,14733.78,14177.9
20-Sep-07,16341.55,16415.88,16261.36,16347.95,15680.38,15556.01,15161.37,14757.93,14191.49
21-Sep-07,16352.32,16616.84,16308.09,16564.23,15795.41,15637.76,15187.63,14782.68,14205.76
24-Sep-07,16697.89,16869.64,16599.66,16845.83,15946.67,15720.8,15216.37,14807.54,14220.69
25-Sep-07,16890.75,16928.02,16676.98,16899.54,16122.59,15815.72,15245.82,14836.66,14235.74
26-Sep-07,16969.45,17073.87,16887.07,16921.39,16307.69,15911.33,15277.28,14866.86,14250.59
27-Sep-07,17059.61,17188.4,17018.56,17150.56,16510.12,16009.68,15309.05,14898.42,14266.52
28-Sep-07,17152.31,17361.47,17152.31,17291.1,16721.75,16111.96,15341.68,14932.11,14283.03
1-Oct-07,17356.99,17425.34,17144.58,17328.62,16860.09,16225.34,15378.67,14967.31,14300.59
3-Oct-07,17467.41,17953.07,17288.41,17847.04,17000.18,16340.79,15413.48,15002.63,14322.71
4-Oct-07,17799.63,17890.49,17494.7,17777.14,17183.44,16494.41,15448.75,15041.44,14346.5
5-Oct-07,17831.68,17979.18,17708.8,17773.36,17316.48,16645.86,15491.04,15079.92,14369.35
8-Oct-07,17901.94,17982.59,17322.14,17491.39,17441.32,16789.79,15530.69,15116.38,14389.27
9-Oct-07,17402.24,18327.42,17287.19,18280.24,17522.74,16915.63,15572.17,15148.3,14412.48
10-Oct-07,18473.43,18703.67,18436.99,18658.25,17684.13,17100.68,15606.47,15188.07,14437
11-Oct-07,18696.62,18832.65,18536.97,18814.07,17879.43,17299.96,15667.38,15230.47,14464.02
12-Oct-07,18794.63,18844.62,18336,18419.04,18091.64,17466.05,15735.33,15274.07,14489.29
15-Oct-07,18525.61,19095.75,18525.61,19058.67,18173.36,17604.12,15800.59,15314.63,14517.52
16-Oct-07,19102.93,19174.45,18777.75,19051.86,18356.43,17770.42,15870.26,15363.03,14545.28
17-Oct-07,18037.9,18841.29,17307.9,18715.82,18539.07,17917.48,15951.72,15410.17,14570.19
18-Oct-07,18827.46,19198.66,17771.16,17998.39,18713.99,18038.57,16029.99,15453.35,14590.78
19-Oct-07,18031.77,18031.77,17226.18,17559.98,18673.73,18110.37,16106.24,15488.25,14609.26
22-Oct-07,17259.65,17704.83,17171.45,17613.99,18516.83,18137.66,16167.55,15519.73,14628.3
23-Oct-07,17910.3,18542.41,17910.3,18492.84,18345.39,18159.19,16212.59,15550.43,14650.94
24-Oct-07,18727.9,18832.49,18317.17,18512.91,18355.94,18236.81,16262.87,15589.65,14673.32
25-Oct-07,18519.23,18900.1,18459.51,18770.89,18277.97,18281.2,16335.36,15629.82,14697.69
26-Oct-07,18823.66,19276.45,18629.53,19243.17,18237.83,18347.45,16405.28,15672.18,14724.47
29-Oct-07,19621.39,20024.87,19621.39,19977.67,18313.17,18445.43,16480.68,15722.05,14755.94
30-Oct-07,20103.44,20238.16,19694.85,19783.51,18595.92,18611.19,16578.37,15779.97,14786.87
31-Oct-07,19827.4,19984.13,19735.21,19837.99,18913.57,18711.4,16695.1,15837.16,14819.09
1-Nov-07,20130.23,20204.21,19634.47,19724.35,19231.28,18790.05,16802.22,15894.71,14849.41
2-Nov-07,19364.61,20025.63,19255.77,19976.23,19407.21,18850.74,16919.19,15950.64,14878.86
5-Nov-07,20009.35,20009.35,19502.45,19590.78,19616.26,18954.55,17028.71,16010.38,14906.03
6-Nov-07,19689.79,19919.34,19337.85,19400.67,19733.39,18990.03,17144.95,16064.25,14932.33
7-Nov-07,19552.53,19678.5,19249.47,19289.83,19755.89,19013.28,17248.27,16116.63,14957.99
8-Nov-07,19110.4,19209.91,18917.4,19058.93,19657.62,19051.55,17339.44,16168.72,14982.08
9-Nov-07,19282.7,19329.57,18737.22,18907.6,19554.11,19122.25,17426.85,16216.36,15005.58
12-Nov-07,18640.52,18815.11,18333.21,18737.27,19421.2,19212.09,17508.17,16261.31,15028.11
13-Nov-07,18681.1,19210.48,18636.21,19035.48,19280.19,19286.98,17583.89,16303.69,15052.96
14-Nov-07,19336.96,19987.71,19336.96,19929.06,19145.79,19323.15,17652.26,16349.38,15081.91
15-Nov-07,19947.72,19967.08,19723.2,19784.89,19194.12,19417.56,17724.53,16403.79,15109.28
16-Nov-07,19603.09,19838.03,19472.51,19698.36,19249.01,19485.16,17813.8,16456.63,15136.58
19-Nov-07,19895.49,19971.44,19583.97,19633.36,19307.37,19515.51,17900.58,16509.3,15164.15
20-Nov-07,19510.94,19714.22,19196.42,19280.8,19389.43,19492.55,17982.22,16560.59,15189.09
21-Nov-07,19197.57,19218.88,18515.3,18602.62,19442.75,19459.04,18063.08,16606.89,15209.98
22-Nov-07,18724.11,18744.55,18182.83,18526.32,19423.51,19376.68,18136.75,16646.27,15229.94
23-Nov-07,18737.22,18910.46,18548.06,18852.87,19350.77,19296.81,18197.95,16683.47,15251.7
26-Nov-07,19171.25,19360.23,19137.66,19247.54,19197.03,19221.92,18258.37,16723.2,15274.61
27-Nov-07,19128.86,19211.58,19019.33,19127.73,19120.27,19199.04,18323.14,16767.05,15296.87
28-Nov-07,19316.76,19316.76,18884.2,18938.87,19038.75,19180.84,18396.01,16808.69,15318.76
29-Nov-07,19290.67,19297.01,18930.31,19003.26,18939.54,19157.45,18468.48,16847.62,15342.71
30-Nov-07,19136.12,19424.99,19006.89,19363.19,18899.89,19153.74,18533.88,16887.56,15368.94
3-Dec-07,19547.09,19619.44,19446.68,19603.41,19008.54,19184.11,18587.49,16932.08,15396.77
4-Dec-07,19707.59,19707.86,19482.34,19529.5,19162.41,19241.85,18647.79,16977.2,15422.51
5-Dec-07,19628.85,19790.92,19560.68,19738.07,19259.07,19274.79,18708.57,17019.76,15449.05
6-Dec-07,20018.17,20064.31,19716.57,19795.87,19329.15,19262.05,18762.25,17064.03,15476.62
7-Dec-07,20063.5,20094.56,19706.43,19966,19424.6,19262.78,18819.02,17109.09,15505.37
10-Dec-07,20074.92,20095.69,19834.01,19930.68,19571.33,19280.63,18876.51,17155.74,15534.77
11-Dec-07,20049.35,20333.06,20019.34,20290.89,19703.82,19300.45,18932.82,17199.55,15567.89
12-Dec-07,20197.44,20419.11,20045.42,20375.87,19836.35,19367.79,18985.61,17246.8,15601.36
13-Dec-07,20498.11,20498.11,20065.63,20104.39,19946.7,19486,19044.85,17293.24,15634.32
14-Dec-07,20108.09,20171.57,19936.49,20030.83,20028.82,19591.21,19095.43,17336.33,15669.61
17-Dec-07,20032.67,20032.67,19177.19,19261.35,20070.65,19669.74,19141.97,17379.65,15699.97
18-Dec-07,19339.14,19375.07,19009.35,19079.64,19994.29,19670.66,19187.12,17414.5,15730.78
19-Dec-07,19255.39,19397.76,18886.4,19091.96,19867.66,19667.45,19222.52,17452.95,15764
20-Dec-07,19210.22,19291.14,19097.7,19162.57,19747.85,19677.66,19238.51,17491.26,15796.17
24-Dec-07,19308.2,19879,19308.2,19854.12,19586.66,19688.28,19247.19,17527.37,15832.36
26-Dec-07,19940.96,20211.47,19896.61,20192.52,19512.12,19721.01,19254.16,17576.56,15867.89
27-Dec-07,20301.05,20323.76,20159.73,20216.72,19524.71,19760.28,19282.86,17628.63,15904.37
28-Dec-07,20158.12,20259.45,20022.88,20206.95,19551.27,19806.1,19305.53,17679.41,15940.71
31-Dec-07,20323.28,20484.28,20239.63,20286.99,19686.35,19837.36,19328.83,17732.45,15977.05
1-Jan-08,20325.27,20394.89,20220.46,20300.71,19858.83,19870.1,19358.65,17785.99,16015.71
2-Jan-08,20393.1,20529.48,20077.4,20465.3,20031.51,19892.41,19404.43,17835.92,16055.12
3-Jan-08,20403.91,20519.7,20293.87,20345.2,20217.62,19928.05,19459.24,17889.57,16094.5
4-Jan-08,20367.94,20762.8,20367.94,20686.89,20287.77,19931.67,19516.27,17944.34,16134.51
7-Jan-08,20637.21,20861.83,20438.19,20812.65,20358.39,19952.41,19553.31,18001.03,16174.84
8-Jan-08,20970.07,21077.53,20696.6,20873.33,20443.53,19999.63,19596.79,18059.15,16214.28
9-Jan-08,20903,21113.13,20701.49,20869.78,20538.72,20055.79,19637.63,18124.3,16251.9
10-Jan-08,20930.28,21206.77,20530.07,20582.08,20621.98,20163.02,19670.23,18191.59,16288.2
11-Jan-08,20702.94,20894.79,20505.81,20827.45,20662.18,20263.18,19688.07,18253.13,16326.52
14-Jan-08,20918.23,20985.62,20661.9,20728.05,20713.91,20378.88,19704.05,18321.51,16365.55
15-Jan-08,20836.47,20872.93,20203.63,20251.09,20768.6,20483.25,19723.83,18386.31,16401.72
16-Jan-08,20079.89,20079.89,19513.25,19868.11,20706.35,20509.71,19743.91,18447.18,16435.53
17-Jan-08,19972.75,20026.12,19643.76,19700.82,20571.41,20488.09,19749.41,18501.61,16471.58
18-Jan-08,19579.61,19715.78,18930.42,19013.7,20403.91,20453.69,19754.95,18550.2,16503.37
21-Jan-08,18919.57,18919.57,16951.5,17605.35,20138.76,20374.14,19760.96,18591.14,16527.34
22-Jan-08,16884.09,17068.57,15332.42,16729.94,19713.51,20195.37,19755.43,18617.26,16546.61
23-Jan-08,17415.26,17997.11,16951.03,17594.07,19128.15,19957.32,19726.36,18633.35,16568.59
24-Jan-08,17920.98,18185.1,17070.05,17221.74,18680.44,19765.9,19682.81,18656.1,16588.65
25-Jan-08,17504,18406.25,17504,18361.66,18247.68,19557.67,19659.94,18674.1,16614.41
28-Jan-08,18011.89,18213.21,17443.29,18152.78,18032.47,19402.65,19623.67,18703.06,16639.48
29-Jan-08,18346.49,18491.06,17927.92,18091.94,17811.32,19225.33,19592.32,18730.13,16662.9
30-Jan-08,18120.22,18129.18,17683.51,17758.64,17679.64,19039.9,19559.68,18754.88,16683.12
31-Jan-08,17810.13,18008.71,17417.63,17648.71,17701.54,18832.49,19527.55,18776.57,16703.22
1-Feb-08,17820.67,18312.4,17534.96,18242.58,17832.79,18636.94,19490.06,18797.08,16725.96
4-Feb-08,18496.03,18895.34,18439.33,18660.32,17925.44,18464.61,19457.41,18824.08,16751.04
5-Feb-08,18592.58,18729.83,18509.54,18663.16,18130.95,18326.76,19450.21,18855.63,16774.75
6-Feb-08,18247.03,18274.15,17936.01,18139.49,18174.02,18220.9,19452.89,18886.12,16795.7
7-Feb-08,18198.68,18198.68,17492.28,17526.93,18172.12,18105.66,19449.1,18911.48,16812.57
8-Feb-08,17610.07,17688.73,17203.06,17464.89,18091.4,17960.73,19426.94,18931.7,16828.72
11-Feb-08,17427.34,17427.34,16457.74,16630.91,18049.44,17857.48,19394.92,18949.66,16840.67
12-Feb-08,16812.63,16966.72,16565.48,16608.01,17904.04,17792.52,19365.44,18952.74,16854.1
13-Feb-08,16816.94,17141.06,16725.68,16949.14,17670.53,17784.39,19318,18955.34,16869.41
14-Feb-08,17265.19,17838.08,17265.19,17766.63,17426.08,17741.39,19262.89,18959.19,16887.76
15-Feb-08,17541.17,18142.92,17445.05,18115.25,17298,17777.72,19209.81,18968.4,16908.56
18-Feb-08,18228.21,18256.82,17900.96,18048.05,17294.54,17761.29,19174.55,18980.56,16929.3
19-Feb-08,18215.26,18314.1,18018.48,18075.66,17368.98,17754.31,19142.09,18991.82,16950.75
20-Feb-08,17991.29,17991.29,17505.56,17617.6,17456.24,17753.22,19107.14,19001.07,16969.83
21-Feb-08,17825.22,17911.66,17482.31,17734.68,17597.19,17743.82,19069.33,19004.34,16989.55
22-Feb-08,17515.62,17526.8,17294.73,17349.07,17758.14,17749.55,19023.07,19008.4,17007.22
25-Feb-08,17523.81,17674.06,17137.99,17650.57,17815.28,17689.99,18971.94,19003.42,17025.56
26-Feb-08,17799.56,17860.1,17678.74,17806.19,17798.7,17622.67,18911.41,19002.15,17044.84
